id,firstName,lastName,age,gender,location,religion,diet,profession
4094,User4094,SL760,36,female,Kurunegala,Buddhist,non-vegetarian,Teacher
4095,User4095,SL118,32,male,Kalutara,Buddhist,non-vegetarian,Entrepreneur
4096,User4096,SL889,28,female,Trincomalee,Muslim,vegetarian,Engineer
4097,User4097,SL141,24,male,Batticaloa,Buddhist,non-vegetarian,Teacher
4098,User4098,SL109,22,female,Monaragala,Buddhist,non-vegetarian,Student
4099,User4099,SL388,22,female,Kandy,Buddhist,vegetarian,Manager
4100,User4100,SL526,35,female,Anuradhapura,Buddhist,non-vegetarian,Student
4101,User4101,SL570,30,male,Hambantota,Buddhist,non-vegetarian,Entrepreneur
4102,User4102,SL733,27,female,Puttalam,Buddhist,vegetarian,Lawyer
4103,User4103,SL651,33,female,Matara,Buddhist,vegetarian,Doctor
4104,User4104,SL105,30,female,Kurunegala,Buddhist,vegetarian,Consultant
4105,User4105,SL123,22,female,Kalutara,Muslim,vegetarian,Manager
4106,User4106,SL363,29,male,NuwaraEliya,Buddhist,vegetarian,Teacher
4107,User4107,SL175,32,female,Monaragala,Buddhist,vegetarian,Lawyer
4108,User4108,SL431,32,male,Batticaloa,Buddhist,non-vegetarian,Teacher
4109,User4109,SL162,35,female,Galle,Hindu,non-vegetarian,Engineer
4110,User4110,SL142,23,male,Colombo,Buddhist,non-vegetarian,Artist
4111,User4111,SL761,26,male,Puttalam,Muslim,vegetarian,Manager
4112,User4112,SL645,22,female,Anuradhapura,Buddhist,vegetarian,Consultant
4113,User4113,SL523,22,male,Ampara,Hindu,non-vegetarian,Artist
4114,User4114,SL486,22,female,Kalutara,Hindu,non-vegetarian,Doctor
4115,User4115,SL821,22,female,Badulla,Buddhist,non-vegetarian,Artist
4116,User4116,SL937,22,female,Puttalam,Christian,vegetarian,Entrepreneur
4117,User4117,SL200,27,female,Monaragala,Hindu,vegetarian,Manager
4118,User4118,SL580,31,female,Trincomalee,Hindu,non-vegetarian,Lawyer
4119,User4119,SL138,28,female,Hambantota,Buddhist,non-vegetarian,Doctor
4120,User4120,SL224,32,male,Ampara,Hindu,vegetarian,Artist
4121,User4121,SL502,28,male,Gampaha,Buddhist,non-vegetarian,Artist
4122,User4122,SL783,23,male,Jaffna,Buddhist,non-vegetarian,Manager
4123,User4123,SL741,35,male,Anuradhapura,Buddhist,non-vegetarian,Engineer
4124,User4124,SL264,35,male,Ratnapura,Muslim,non-vegetarian,Consultant
4125,User4125,SL190,39,female,Batticaloa,Buddhist,vegetarian,Manager
4126,User4126,SL496,27,male,Colombo,Buddhist,vegetarian,Manager
4127,User4127,SL898,25,male,Kegalle,Buddhist,vegetarian,Engineer
4128,User4128,SL109,33,male,Batticaloa,Buddhist,vegetarian,Artist
4129,User4129,SL128,38,female,Badulla,Christian,vegetarian,Entrepreneur
4130,User4130,SL622,34,male,NuwaraEliya,Christian,vegetarian,Lawyer
4131,User4131,SL784,22,male,Matara,Buddhist,vegetarian,Doctor
4132,User4132,SL166,35,male,Gampaha,Buddhist,non-vegetarian,Manager
4133,User4133,SL353,26,female,Gampaha,Buddhist,vegetarian,Teacher
4134,User4134,SL559,23,male,Kurunegala,Buddhist,vegetarian,Lawyer
4135,User4135,SL540,28,male,Kegalle,Buddhist,vegetarian,Accountant
4136,User4136,SL694,26,female,Badulla,Christian,non-vegetarian,Lawyer
4137,User4137,SL268,25,male,Colombo,Buddhist,non-vegetarian,Consultant
4138,User4138,SL659,25,female,Gampaha,Christian,vegetarian,Consultant
4139,User4139,SL289,22,male,Hambantota,Hindu,non-vegetarian,Accountant
4140,User4140,SL251,22,male,Puttalam,Hindu,vegetarian,Doctor
4141,User4141,SL117,27,female,Jaffna,Hindu,non-vegetarian,Consultant
4142,User4142,SL952,30,female,Kandy,Buddhist,non-vegetarian,Manager
4143,User4143,SL759,27,male,Colombo,Christian,non-vegetarian,Consultant
4144,User4144,SL985,22,female,Kalutara,Buddhist,non-vegetarian,Student
4145,User4145,SL709,31,male,Badulla,Buddhist,vegetarian,Student
4146,User4146,SL408,22,female,Jaffna,Buddhist,vegetarian,Accountant
4147,User4147,SL201,36,female,Ratnapura,Buddhist,non-vegetarian,Doctor
4148,User4148,SL109,31,male,Batticaloa,Buddhist,vegetarian,Student
4149,User4149,SL712,31,male,Gampaha,Hindu,non-vegetarian,Student
4150,User4150,SL743,32,male,Kalutara,Buddhist,non-vegetarian,Manager
4151,User4151,SL915,23,male,Matara,Buddhist,vegetarian,Student
4152,User4152,SL789,33,female,Puttalam,Buddhist,vegetarian,Engineer
4153,User4153,SL452,22,female,Badulla,Buddhist,non-vegetarian,Accountant
4154,User4154,SL695,32,female,Ampara,Buddhist,non-vegetarian,Consultant
4155,User4155,SL278,32,female,Gampaha,Buddhist,non-vegetarian,Manager
4156,User4156,SL342,25,female,Monaragala,Buddhist,vegetarian,Engineer
4157,User4157,SL943,22,male,Gampaha,Buddhist,non-vegetarian,Accountant
4158,User4158,SL790,30,male,Matara,Buddhist,non-vegetarian,Artist
4159,User4159,SL826,25,male,Matale,Buddhist,non-vegetarian,Entrepreneur
4160,User4160,SL243,23,male,Ampara,Hindu,vegetarian,Entrepreneur
4161,User4161,SL864,30,male,Batticaloa,Hindu,vegetarian,Doctor
4162,User4162,SL696,32,female,Kalutara,Buddhist,non-vegetarian,Lawyer
4163,User4163,SL598,30,female,Ratnapura,Buddhist,vegetarian,Accountant
4164,User4164,SL574,28,female,Monaragala,Buddhist,vegetarian,Accountant
4165,User4165,SL855,30,female,Jaffna,Buddhist,non-vegetarian,Engineer
4166,User4166,SL940,27,female,Colombo,Buddhist,vegetarian,Student
4167,User4167,SL325,25,male,Polonnaruwa,Buddhist,vegetarian,Teacher
4168,User4168,SL322,28,male,Kurunegala,Buddhist,non-vegetarian,Entrepreneur
4169,User4169,SL412,22,male,Badulla,Buddhist,vegetarian,Manager
4170,User4170,SL623,33,male,Batticaloa,Hindu,non-vegetarian,Teacher
4171,User4171,SL486,23,male,Hambantota,Buddhist,non-vegetarian,Student
4172,User4172,SL618,29,female,Matale,Buddhist,vegetarian,Entrepreneur
4173,User4173,SL246,25,male,Kalutara,Buddhist,vegetarian,Teacher
4174,User4174,SL783,28,female,NuwaraEliya,Christian,vegetarian,Teacher
4175,User4175,SL492,27,female,Kurunegala,Christian,vegetarian,Entrepreneur
4176,User4176,SL659,23,male,Kurunegala,Buddhist,non-vegetarian,Entrepreneur
4177,User4177,SL925,28,female,Gampaha,Buddhist,vegetarian,Lawyer
4178,User4178,SL652,33,male,Matara,Buddhist,non-vegetarian,Artist
4179,User4179,SL215,26,female,Hambantota,Hindu,vegetarian,Lawyer
4180,User4180,SL280,32,male,Anuradhapura,Hindu,vegetarian,Lawyer
4181,User4181,SL862,26,male,Matara,Buddhist,vegetarian,Doctor
4182,User4182,SL288,23,male,Colombo,Muslim,vegetarian,Artist
4183,User4183,SL857,25,male,Ratnapura,Buddhist,non-vegetarian,Engineer
4184,User4184,SL261,22,female,Matale,Hindu,non-vegetarian,Entrepreneur
4185,User4185,SL474,32,female,Kurunegala,Buddhist,non-vegetarian,Artist
4186,User4186,SL385,30,female,Kurunegala,Buddhist,non-vegetarian,Entrepreneur
4187,User4187,SL658,27,male,Anuradhapura,Buddhist,vegetarian,Accountant
4188,User4188,SL286,22,male,Matara,Muslim,non-vegetarian,Artist
4189,User4189,SL163,22,male,NuwaraEliya,Buddhist,vegetarian,Lawyer
4190,User4190,SL435,36,female,Kurunegala,Buddhist,non-vegetarian,Doctor
4191,User4191,SL126,30,female,Matara,Hindu,non-vegetarian,Lawyer
4192,User4192,SL921,25,female,Jaffna,Buddhist,vegetarian,Manager
4193,User4193,SL100,28,female,Puttalam,Buddhist,non-vegetarian,Entrepreneur
4194,User4194,SL596,39,female,Gampaha,Buddhist,non-vegetarian,Student
4195,User4195,SL262,31,female,Kurunegala,Hindu,non-vegetarian,Lawyer
4196,User4196,SL420,35,female,Ratnapura,Buddhist,non-vegetarian,Manager
4197,User4197,SL682,34,male,Polonnaruwa,Hindu,vegetarian,Accountant
4198,User4198,SL910,32,male,Badulla,Buddhist,vegetarian,Lawyer
4199,User4199,SL911,31,male,Colombo,Buddhist,non-vegetarian,Doctor
4200,User4200,SL631,28,female,Badulla,Buddhist,non-vegetarian,Engineer
4201,User4201,SL883,30,female,Kalutara,Buddhist,vegetarian,Student
4202,User4202,SL459,30,female,Matale,Muslim,vegetarian,Lawyer
4203,User4203,SL606,27,female,Galle,Muslim,non-vegetarian,Doctor
4204,User4204,SL779,23,female,Monaragala,Christian,vegetarian,Consultant
4205,User4205,SL385,24,female,Galle,Buddhist,non-vegetarian,Entrepreneur
4206,User4206,SL861,27,male,Badulla,Buddhist,non-vegetarian,Entrepreneur
4207,User4207,SL847,22,female,Matara,Christian,vegetarian,Accountant
4208,User4208,SL162,25,female,Trincomalee,Buddhist,non-vegetarian,Manager
4209,User4209,SL868,25,male,Colombo,Buddhist,vegetarian,Accountant
4210,User4210,SL297,22,female,Galle,Buddhist,non-vegetarian,Consultant
4211,User4211,SL500,23,male,Ampara,Hindu,vegetarian,Doctor
4212,User4212,SL469,22,female,Kegalle,Christian,vegetarian,Teacher
4213,User4213,SL141,22,male,Colombo,Buddhist,vegetarian,Student
4214,User4214,SL685,31,female,Ratnapura,Buddhist,vegetarian,Manager
4215,User4215,SL525,25,male,Monaragala,Buddhist,vegetarian,Doctor
4216,User4216,SL919,23,female,Kurunegala,Muslim,non-vegetarian,Accountant
4217,User4217,SL312,22,female,Kegalle,Christian,vegetarian,Student
4218,User4218,SL673,31,female,Hambantota,Christian,vegetarian,Teacher
4219,User4219,SL746,22,male,Gampaha,Buddhist,non-vegetarian,Accountant
4220,User4220,SL644,27,female,Kandy,Buddhist,vegetarian,Manager
4221,User4221,SL234,22,male,Ratnapura,Buddhist,vegetarian,Doctor
4222,User4222,SL732,28,male,Kurunegala,Christian,non-vegetarian,Artist
4223,User4223,SL139,22,male,Kandy,Buddhist,vegetarian,Teacher
4224,User4224,SL197,35,male,Badulla,Hindu,non-vegetarian,Teacher
4225,User4225,SL389,22,male,Ampara,Hindu,non-vegetarian,Lawyer
4226,User4226,SL679,33,female,Polonnaruwa,Hindu,vegetarian,Teacher
4227,User4227,SL726,23,male,Matara,Buddhist,vegetarian,Engineer
4228,User4228,SL421,36,male,Kegalle,Muslim,non-vegetarian,Engineer
4229,User4229,SL684,29,female,Colombo,Buddhist,non-vegetarian,Entrepreneur
4230,User4230,SL430,28,female,NuwaraEliya,Hindu,non-vegetarian,Engineer
4231,User4231,SL982,40,female,Hambantota,Buddhist,vegetarian,Engineer
4232,User4232,SL381,28,female,Puttalam,Buddhist,non-vegetarian,Accountant
4233,User4233,SL799,37,female,Batticaloa,Muslim,vegetarian,Engineer
4234,User4234,SL468,33,male,Ratnapura,Buddhist,non-vegetarian,Entrepreneur
4235,User4235,SL451,22,female,Kalutara,Buddhist,non-vegetarian,Consultant
4236,User4236,SL223,31,female,Colombo,Buddhist,non-vegetarian,Engineer
4237,User4237,SL154,22,female,Puttalam,Hindu,non-vegetarian,Engineer
4238,User4238,SL774,30,male,Gampaha,Buddhist,non-vegetarian,Student
4239,User4239,SL255,41,male,Puttalam,Buddhist,vegetarian,Consultant
4240,User4240,SL392,29,male,Kurunegala,Buddhist,non-vegetarian,Artist
4241,User4241,SL201,32,female,Colombo,Buddhist,non-vegetarian,Artist
4242,User4242,SL449,25,male,Gampaha,Christian,non-vegetarian,Student
4243,User4243,SL823,22,male,Anuradhapura,Buddhist,non-vegetarian,Manager
4244,User4244,SL342,22,male,Kalutara,Buddhist,non-vegetarian,Consultant
4245,User4245,SL319,22,female,NuwaraEliya,Muslim,vegetarian,Student
4246,User4246,SL447,22,female,Kegalle,Buddhist,non-vegetarian,Engineer
4247,User4247,SL214,22,female,Kalutara,Hindu,non-vegetarian,Artist
4248,User4248,SL157,33,male,Kalutara,Buddhist,non-vegetarian,Engineer
4249,User4249,SL359,35,female,Colombo,Hindu,non-vegetarian,Manager
4250,User4250,SL857,35,female,Anuradhapura,Hindu,vegetarian,Consultant
4251,User4251,SL242,24,male,Kurunegala,Buddhist,vegetarian,Teacher
4252,User4252,SL903,28,male,Vavuniya,Buddhist,non-vegetarian,Lawyer
4253,User4253,SL534,32,male,Kegalle,Buddhist,vegetarian,Teacher
4254,User4254,SL935,29,female,Ratnapura,Buddhist,non-vegetarian,Teacher
4255,User4255,SL279,22,male,Galle,Buddhist,non-vegetarian,Student
4256,User4256,SL944,26,female,NuwaraEliya,Buddhist,vegetarian,Artist
4257,User4257,SL331,27,male,Gampaha,Buddhist,vegetarian,Teacher
4258,User4258,SL665,28,female,Colombo,Buddhist,vegetarian,Student
4259,User4259,SL368,22,male,Monaragala,Buddhist,vegetarian,Manager
4260,User4260,SL847,32,male,Kurunegala,Buddhist,vegetarian,Student
4261,User4261,SL418,23,male,Puttalam,Buddhist,non-vegetarian,Lawyer
4262,User4262,SL180,36,male,Matara,Buddhist,vegetarian,Lawyer
4263,User4263,SL877,22,male,Badulla,Buddhist,non-vegetarian,Manager
4264,User4264,SL164,22,female,Kegalle,Hindu,vegetarian,Accountant
4265,User4265,SL521,22,female,Gampaha,Buddhist,non-vegetarian,Entrepreneur
4266,User4266,SL458,33,female,Polonnaruwa,Buddhist,non-vegetarian,Student
4267,User4267,SL868,31,female,Matale,Buddhist,vegetarian,Lawyer
4268,User4268,SL954,31,male,Ratnapura,Buddhist,non-vegetarian,Manager
4269,User4269,SL980,25,male,NuwaraEliya,Buddhist,non-vegetarian,Consultant
4270,User4270,SL380,28,male,Colombo,Buddhist,non-vegetarian,Doctor
4271,User4271,SL934,25,female,Kalutara,Muslim,non-vegetarian,Entrepreneur
4272,User4272,SL525,29,male,Badulla,Buddhist,vegetarian,Manager
4273,User4273,SL467,28,male,Colombo,Buddhist,vegetarian,Lawyer
4274,User4274,SL397,28,female,Jaffna,Buddhist,non-vegetarian,Student
4275,User4275,SL561,23,female,Batticaloa,Buddhist,vegetarian,Doctor
4276,User4276,SL781,34,male,Polonnaruwa,Muslim,vegetarian,Entrepreneur
4277,User4277,SL282,22,male,Kurunegala,Hindu,non-vegetarian,Manager
4278,User4278,SL889,24,male,Anuradhapura,Buddhist,vegetarian,Student
4279,User4279,SL817,30,female,Kandy,Christian,vegetarian,Student
4280,User4280,SL789,34,male,Jaffna,Buddhist,vegetarian,Accountant
4281,User4281,SL387,22,male,Kandy,Christian,vegetarian,Manager
4282,User4282,SL952,24,female,Anuradhapura,Christian,non-vegetarian,Teacher
4283,User4283,SL790,24,male,Kandy,Hindu,vegetarian,Entrepreneur
4284,User4284,SL871,28,male,Kandy,Buddhist,non-vegetarian,Engineer
4285,User4285,SL664,25,male,Kalutara,Buddhist,vegetarian,Engineer
4286,User4286,SL412,33,male,Jaffna,Buddhist,non-vegetarian,Manager
4287,User4287,SL775,24,female,Kurunegala,Buddhist,vegetarian,Manager
4288,User4288,SL594,30,male,Kegalle,Hindu,non-vegetarian,Manager
4289,User4289,SL687,27,female,Puttalam,Buddhist,vegetarian,Manager
4290,User4290,SL802,32,male,Monaragala,Christian,non-vegetarian,Artist
4291,User4291,SL813,24,male,Monaragala,Buddhist,non-vegetarian,Engineer
4292,User4292,SL925,29,female,Anuradhapura,Buddhist,non-vegetarian,Entrepreneur
4293,User4293,SL413,24,male,Kurunegala,Buddhist,non-vegetarian,Lawyer
4294,User4294,SL649,31,male,Ratnapura,Hindu,vegetarian,Accountant
4295,User4295,SL404,31,male,Colombo,Muslim,non-vegetarian,Lawyer
4296,User4296,SL174,22,female,Badulla,Christian,vegetarian,Engineer
4297,User4297,SL360,29,female,Gampaha,Buddhist,vegetarian,Student
4298,User4298,SL315,25,male,Kurunegala,Hindu,non-vegetarian,Teacher
4299,User4299,SL536,25,male,Badulla,Muslim,vegetarian,Manager
4300,User4300,SL532,22,male,Vavuniya,Buddhist,non-vegetarian,Accountant
4301,User4301,SL702,22,male,Vavuniya,Muslim,non-vegetarian,Accountant
4302,User4302,SL672,33,female,Colombo,Buddhist,vegetarian,Consultant
4303,User4303,SL616,22,male,Kalutara,Christian,vegetarian,Lawyer
4304,User4304,SL398,34,female,Kurunegala,Buddhist,non-vegetarian,Entrepreneur
4305,User4305,SL529,42,male,Batticaloa,Buddhist,non-vegetarian,Entrepreneur
4306,User4306,SL471,33,female,Jaffna,Buddhist,vegetarian,Engineer
4307,User4307,SL546,25,female,Ratnapura,Buddhist,vegetarian,Teacher
4308,User4308,SL401,22,female,Gampaha,Hindu,non-vegetarian,Student
4309,User4309,SL917,28,male,Colombo,Buddhist,vegetarian,Consultant
4310,User4310,SL228,22,male,Gampaha,Buddhist,vegetarian,Consultant
4311,User4311,SL771,33,male,Puttalam,Buddhist,vegetarian,Artist
4312,User4312,SL214,28,male,Hambantota,Buddhist,vegetarian,Manager
4313,User4313,SL849,22,female,Kegalle,Christian,non-vegetarian,Engineer
4314,User4314,SL914,29,female,Kegalle,Buddhist,vegetarian,Engineer
4315,User4315,SL468,27,male,Puttalam,Buddhist,vegetarian,Engineer
4316,User4316,SL444,26,male,Batticaloa,Hindu,non-vegetarian,Consultant
4317,User4317,SL487,30,female,Kalutara,Buddhist,vegetarian,Consultant
4318,User4318,SL426,31,male,Kalutara,Buddhist,non-vegetarian,Manager
4319,User4319,SL219,30,female,Kandy,Hindu,vegetarian,Artist
4320,User4320,SL969,22,male,Galle,Buddhist,non-vegetarian,Lawyer
4321,User4321,SL499,34,female,Kandy,Buddhist,vegetarian,Artist
4322,User4322,SL898,23,male,Ratnapura,Buddhist,non-vegetarian,Engineer
4323,User4323,SL948,23,male,Ratnapura,Muslim,vegetarian,Lawyer
4324,User4324,SL522,35,female,Matale,Buddhist,vegetarian,Student
4325,User4325,SL622,22,female,Anuradhapura,Hindu,vegetarian,Consultant
4326,User4326,SL893,23,female,Kurunegala,Buddhist,vegetarian,Accountant
4327,User4327,SL149,37,male,Matale,Buddhist,non-vegetarian,Lawyer
4328,User4328,SL593,28,female,Galle,Buddhist,non-vegetarian,Student
4329,User4329,SL824,25,female,Anuradhapura,Buddhist,non-vegetarian,Student
4330,User4330,SL980,34,male,Colombo,Buddhist,vegetarian,Accountant
4331,User4331,SL635,22,female,Jaffna,Buddhist,non-vegetarian,Entrepreneur
4332,User4332,SL792,24,female,Kurunegala,Buddhist,non-vegetarian,Consultant
4333,User4333,SL572,37,male,Kurunegala,Buddhist,vegetarian,Engineer
4334,User4334,SL487,34,female,Ratnapura,Buddhist,non-vegetarian,Lawyer
4335,User4335,SL362,27,male,Trincomalee,Buddhist,non-vegetarian,Consultant
4336,User4336,SL299,33,male,Kalutara,Hindu,non-vegetarian,Doctor
4337,User4337,SL381,22,female,Colombo,Muslim,vegetarian,Manager
4338,User4338,SL463,42,male,Batticaloa,Buddhist,non-vegetarian,Accountant
4339,User4339,SL600,26,female,Colombo,Buddhist,non-vegetarian,Engineer
4340,User4340,SL426,33,female,Matale,Buddhist,vegetarian,Lawyer
4341,User4341,SL623,28,male,Ampara,Buddhist,vegetarian,Consultant
4342,User4342,SL159,27,female,Monaragala,Buddhist,non-vegetarian,Lawyer
4343,User4343,SL201,25,male,Badulla,Buddhist,non-vegetarian,Engineer
4344,User4344,SL237,22,male,Matara,Muslim,non-vegetarian,Consultant
4345,User4345,SL581,26,male,Kandy,Buddhist,non-vegetarian,Lawyer
4346,User4346,SL475,24,female,Colombo,Hindu,vegetarian,Teacher
4347,User4347,SL625,34,male,Matara,Buddhist,non-vegetarian,Manager
4348,User4348,SL675,22,male,Gampaha,Hindu,vegetarian,Artist
4349,User4349,SL646,30,male,Badulla,Buddhist,vegetarian,Accountant
4350,User4350,SL426,26,male,Kandy,Buddhist,vegetarian,Accountant
4351,User4351,SL786,39,male,Ratnapura,Muslim,vegetarian,Teacher
4352,User4352,SL810,34,female,Ampara,Buddhist,non-vegetarian,Teacher
4353,User4353,SL109,30,female,Badulla,Buddhist,vegetarian,Teacher
4354,User4354,SL465,30,male,Anuradhapura,Buddhist,vegetarian,Manager
4355,User4355,SL574,24,female,Ratnapura,Hindu,non-vegetarian,Entrepreneur
4356,User4356,SL583,33,male,Badulla,Christian,non-vegetarian,Lawyer
4357,User4357,SL878,26,female,Galle,Buddhist,vegetarian,Manager
4358,User4358,SL689,22,male,Batticaloa,Hindu,vegetarian,Doctor
4359,User4359,SL840,22,male,Kalutara,Buddhist,vegetarian,Entrepreneur
4360,User4360,SL623,42,male,Anuradhapura,Muslim,non-vegetarian,Lawyer
4361,User4361,SL430,30,female,Colombo,Buddhist,vegetarian,Manager
4362,User4362,SL143,22,male,Kurunegala,Buddhist,non-vegetarian,Artist
4363,User4363,SL692,23,male,Puttalam,Hindu,vegetarian,Manager
4364,User4364,SL618,35,male,Kalutara,Buddhist,vegetarian,Lawyer
4365,User4365,SL795,22,female,Anuradhapura,Hindu,vegetarian,Artist
4366,User4366,SL864,24,female,Jaffna,Buddhist,non-vegetarian,Student
4367,User4367,SL783,37,female,Puttalam,Hindu,vegetarian,Artist
4368,User4368,SL746,26,male,Badulla,Buddhist,non-vegetarian,Consultant
4369,User4369,SL791,32,female,Polonnaruwa,Hindu,vegetarian,Engineer
4370,User4370,SL672,27,female,Kalutara,Buddhist,non-vegetarian,Engineer
4371,User4371,SL854,28,female,Badulla,Buddhist,vegetarian,Lawyer
4372,User4372,SL693,27,male,Ampara,Buddhist,non-vegetarian,Student
4373,User4373,SL793,29,female,Batticaloa,Buddhist,non-vegetarian,Engineer
4374,User4374,SL512,39,female,Polonnaruwa,Buddhist,non-vegetarian,Entrepreneur
4375,User4375,SL639,22,male,Kalutara,Muslim,vegetarian,Doctor
4376,User4376,SL707,22,female,Puttalam,Buddhist,vegetarian,Artist
4377,User4377,SL909,40,female,Vavuniya,Buddhist,vegetarian,Accountant
4378,User4378,SL748,28,female,Kandy,Buddhist,vegetarian,Lawyer
4379,User4379,SL729,32,male,Colombo,Muslim,non-vegetarian,Doctor
4380,User4380,SL504,27,female,Badulla,Buddhist,non-vegetarian,Entrepreneur
4381,User4381,SL971,33,female,Ampara,Buddhist,vegetarian,Artist
4382,User4382,SL652,27,male,Galle,Hindu,vegetarian,Consultant
4383,User4383,SL606,22,male,Galle,Buddhist,non-vegetarian,Entrepreneur
4384,User4384,SL779,39,male,Colombo,Buddhist,vegetarian,Student
4385,User4385,SL161,33,female,Ratnapura,Buddhist,non-vegetarian,Student
4386,User4386,SL754,34,female,Anuradhapura,Buddhist,vegetarian,Lawyer
4387,User4387,SL162,29,male,Badulla,Muslim,non-vegetarian,Teacher
4388,User4388,SL898,28,female,Ratnapura,Buddhist,non-vegetarian,Entrepreneur
4389,User4389,SL707,23,male,Kalutara,Muslim,non-vegetarian,Doctor
4390,User4390,SL233,30,male,Kandy,Christian,non-vegetarian,Doctor
